year,round,event_name,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,PitOutTime,PitInTime,TrackStatus,IsPersonalBest,SpeedI1,SpeedI2,SpeedFL,SpeedST
2018,1,Australian Grand Prix,GAS,Toro Rosso,1.0,105.06,,25.495,37.955,nan,,True,,,,,False,257.0,283.0,286.0,237.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,2.0,93.372,31.357,24.825,37.19,ULTRASOFT,1.0,True,1.0,,,,True,266.0,286.0,277.0,270.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,3.0,92.861,31.16,24.725,36.976,ULTRASOFT,2.0,True,1.0,,,,True,260.0,283.0,294.0,277.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,4.0,92.184,30.835,24.73,36.619,ULTRASOFT,3.0,True,1.0,,,,True,264.0,283.0,294.0,296.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,5.0,92.332,30.716,24.821,36.795,ULTRASOFT,4.0,True,1.0,,,21,False,266.0,283.0,283.0,295.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,6.0,98.18,30.866,24.601,42.713,ULTRASOFT,5.0,True,1.0,,,2,False,262.0,283.0,277.0,284.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,7.0,91.537,30.529,24.583,36.425,ULTRASOFT,6.0,True,1.0,,,21,True,265.0,275.0,278.0,284.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,8.0,91.319,30.438,24.594,36.287,ULTRASOFT,7.0,True,1.0,,,1,True,264.0,274.0,280.0,272.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,9.0,91.141,30.515,24.328,36.298,ULTRASOFT,8.0,True,1.0,,,12,True,263.0,276.0,278.0,280.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,10.0,91.136,30.548,24.305,36.283,ULTRASOFT,9.0,True,1.0,,,1,True,264.0,279.0,279.0,282.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,11.0,90.937,30.388,24.284,36.265,ULTRASOFT,10.0,True,1.0,,,1,True,266.0,278.0,277.0,280.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,12.0,90.743,30.167,24.367,36.209,ULTRASOFT,11.0,True,1.0,,,1,True,266.0,284.0,278.0,282.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,13.0,90.649,30.141,24.245,36.263,ULTRASOFT,12.0,True,1.0,,,1,True,266.0,278.0,278.0,282.0
2018,1,Australian Grand Prix,GAS,Toro Rosso,14.0,,30.247,24.226,,ULTRASOFT,13.0,True,1.0,,0 days 00:29:16.873000,1,False,265.0,280.0,,280.0
2018,1,Australian Grand Prix,PER,Force India,1.0,102.341,,24.934,37.81,nan,,True,,,,,False,265.0,299.0,289.0,220.0
2018,1,Australian Grand Prix,PER,Force India,2.0,92.896,31.283,24.566,37.047,ULTRASOFT,1.0,True,1.0,,,,True,267.0,297.0,285.0,252.0
2018,1,Australian Grand Prix,PER,Force India,3.0,92.004,30.911,24.442,36.651,ULTRASOFT,2.0,True,1.0,,,,True,264.0,292.0,287.0,293.0
2018,1,Australian Grand Prix,PER,Force India,4.0,91.372,30.489,24.42,36.463,ULTRASOFT,3.0,True,1.0,,,,True,272.0,293.0,285.0,302.0
2018,1,Australian Grand Prix,PER,Force India,5.0,91.16,30.373,24.324,36.463,ULTRASOFT,4.0,True,1.0,,,21,True,272.0,294.0,284.0,301.0
2018,1,Australian Grand Prix,PER,Force India,6.0,91.558,30.626,24.31,36.622,ULTRASOFT,5.0,True,1.0,,,2,False,269.0,292.0,286.0,293.0
2018,1,Australian Grand Prix,PER,Force India,7.0,91.838,30.627,24.431,36.78,ULTRASOFT,6.0,True,1.0,,,21,False,273.0,292.0,286.0,293.0
2018,1,Australian Grand Prix,PER,Force India,8.0,90.922,30.448,24.26,36.214,ULTRASOFT,7.0,True,1.0,,,1,True,273.0,290.0,286.0,300.0
2018,1,Australian Grand Prix,PER,Force India,9.0,90.859,30.266,24.397,36.196,ULTRASOFT,8.0,True,1.0,,,12,True,271.0,291.0,286.0,301.0
2018,1,Australian Grand Prix,PER,Force India,10.0,90.922,30.382,24.312,36.228,ULTRASOFT,9.0,True,1.0,,,1,False,274.0,290.0,287.0,304.0
2018,1,Australian Grand Prix,PER,Force India,11.0,90.419,30.029,24.097,36.293,ULTRASOFT,10.0,True,1.0,,,1,True,273.0,293.0,285.0,302.0
2018,1,Australian Grand Prix,PER,Force India,12.0,90.876,30.317,24.274,36.285,ULTRASOFT,11.0,True,1.0,,,1,False,273.0,292.0,286.0,301.0
2018,1,Australian Grand Prix,PER,Force India,13.0,90.56,30.105,24.208,36.247,ULTRASOFT,12.0,True,1.0,,,1,False,273.0,294.0,287.0,303.0
2018,1,Australian Grand Prix,PER,Force India,14.0,90.553,30.262,24.081,36.21,ULTRASOFT,13.0,True,1.0,,,1,False,272.0,295.0,286.0,301.0
2018,1,Australian Grand Prix,PER,Force India,15.0,90.511,30.162,24.203,36.146,ULTRASOFT,14.0,True,1.0,,,1,False,273.0,291.0,284.0,301.0
2018,1,Australian Grand Prix,PER,Force India,16.0,90.412,30.191,24.012,36.209,ULTRASOFT,15.0,True,1.0,,,1,True,271.0,294.0,285.0,301.0
2018,1,Australian Grand Prix,PER,Force India,17.0,90.38,30.333,24.042,36.005,ULTRASOFT,16.0,True,1.0,,,1,True,272.0,293.0,285.0,300.0
2018,1,Australian Grand Prix,PER,Force India,18.0,90.28,30.029,24.273,35.978,ULTRASOFT,17.0,True,1.0,,,1,True,272.0,288.0,283.0,301.0
2018,1,Australian Grand Prix,PER,Force India,19.0,90.653,30.335,24.228,36.09,ULTRASOFT,18.0,True,1.0,,,1,False,265.0,287.0,282.0,299.0
2018,1,Australian Grand Prix,PER,Force India,20.0,90.344,30.141,24.14,36.063,ULTRASOFT,19.0,True,1.0,,,1,False,264.0,289.0,282.0,296.0
2018,1,Australian Grand Prix,PER,Force India,21.0,90.665,30.288,24.137,36.24,ULTRASOFT,20.0,True,1.0,,,1,False,264.0,289.0,282.0,297.0
2018,1,Australian Grand Prix,PER,Force India,22.0,91.254,30.525,24.406,36.323,ULTRASOFT,21.0,True,1.0,,,1,False,266.0,289.0,283.0,296.0
2018,1,Australian Grand Prix,PER,Force India,23.0,90.241,30.104,24.188,35.949,ULTRASOFT,22.0,True,1.0,,,12,True,270.0,289.0,281.0,296.0
2018,1,Australian Grand Prix,PER,Force India,24.0,108.875,30.198,24.283,54.394,ULTRASOFT,23.0,True,1.0,,0 days 00:43:40.427000,21,False,264.0,291.0,,295.0
2018,1,Australian Grand Prix,PER,Force India,25.0,110.397,35.459,23.589,51.349,SOFT,1.0,True,2.0,0 days 00:44:03.316000,,126,False,268.0,291.0,209.0,225.0
2018,1,Australian Grand Prix,PER,Force India,26.0,123.659,41.792,32.622,49.245,SOFT,2.0,True,2.0,,,6,False,223.0,273.0,249.0,235.0
2018,1,Australian Grand Prix,PER,Force India,27.0,124.224,43.403,29.321,51.5,SOFT,3.0,True,2.0,,,64,False,166.0,151.0,206.0,250.0
2018,1,Australian Grand Prix,PER,Force India,28.0,121.772,42.476,29.871,49.425,SOFT,4.0,True,2.0,,,4,False,247.0,264.0,256.0,233.0
2018,1,Australian Grand Prix,PER,Force India,29.0,99.003,34.639,26.603,37.761,SOFT,5.0,True,2.0,,,4,False,250.0,285.0,272.0,268.0
2018,1,Australian Grand Prix,PER,Force India,30.0,110.355,31.272,28.974,50.109,SOFT,6.0,True,2.0,,,4,False,264.0,289.0,167.0,288.0
2018,1,Australian Grand Prix,PER,Force India,31.0,124.778,41.878,35.139,47.761,SOFT,7.0,True,2.0,,,41,False,106.0,174.0,291.0,240.0
2018,1,Australian Grand Prix,PER,Force India,32.0,92.302,31.567,24.423,36.312,SOFT,8.0,True,2.0,,,1,False,272.0,304.0,288.0,279.0
2018,1,Australian Grand Prix,PER,Force India,33.0,90.192,30.278,24.085,35.829,SOFT,9.0,True,2.0,,,1,True,274.0,300.0,288.0,290.0
2018,1,Australian Grand Prix,PER,Force India,34.0,90.401,30.302,23.832,36.267,SOFT,10.0,True,2.0,,,1,False,276.0,299.0,285.0,297.0
2018,1,Australian Grand Prix,PER,Force India,35.0,89.421,29.952,23.864,35.605,SOFT,11.0,True,2.0,,,1,True,274.0,298.0,288.0,300.0
2018,1,Australian Grand Prix,PER,Force India,36.0,88.718,29.605,23.765,35.348,SOFT,12.0,True,2.0,,,1,True,274.0,298.0,286.0,300.0
2018,1,Australian Grand Prix,PER,Force India,37.0,89.125,29.82,23.773,35.532,SOFT,13.0,True,2.0,,,1,False,276.0,297.0,286.0,299.0
2018,1,Australian Grand Prix,PER,Force India,38.0,88.509,29.413,23.746,35.35,SOFT,14.0,True,2.0,,,1,True,275.0,298.0,287.0,301.0
2018,1,Australian Grand Prix,PER,Force India,39.0,88.353,29.524,23.621,35.208,SOFT,15.0,True,2.0,,,1,True,277.0,298.0,285.0,302.0
2018,1,Australian Grand Prix,PER,Force India,40.0,88.798,29.641,23.708,35.449,SOFT,16.0,True,2.0,,,1,False,275.0,296.0,284.0,301.0
2018,1,Australian Grand Prix,PER,Force India,41.0,88.286,29.461,23.687,35.138,SOFT,17.0,True,2.0,,,1,True,275.0,298.0,286.0,297.0
2018,1,Australian Grand Prix,PER,Force India,42.0,87.998,29.317,23.557,35.124,SOFT,18.0,True,2.0,,,1,True,276.0,298.0,286.0,300.0
2018,1,Australian Grand Prix,PER,Force India,43.0,88.169,29.301,23.775,35.093,SOFT,19.0,True,2.0,,,1,False,278.0,298.0,286.0,302.0
2018,1,Australian Grand Prix,PER,Force India,44.0,88.283,29.46,23.645,35.178,SOFT,20.0,True,2.0,,,1,False,276.0,301.0,287.0,300.0
2018,1,Australian Grand Prix,PER,Force India,45.0,88.439,29.391,23.692,35.356,SOFT,21.0,True,2.0,,,1,False,276.0,298.0,285.0,303.0
2018,1,Australian Grand Prix,PER,Force India,46.0,88.354,29.356,23.643,35.355,SOFT,22.0,True,2.0,,,1,False,275.0,299.0,285.0,299.0
2018,1,Australian Grand Prix,PER,Force India,47.0,88.282,29.326,23.676,35.28,SOFT,23.0,True,2.0,,,1,False,280.0,298.0,286.0,301.0
2018,1,Australian Grand Prix,PER,Force India,48.0,88.026,29.483,23.565,34.978,SOFT,24.0,True,2.0,,,1,False,278.0,299.0,289.0,302.0
2018,1,Australian Grand Prix,PER,Force India,49.0,88.006,29.198,23.587,35.221,SOFT,25.0,True,2.0,,,1,False,278.0,298.0,289.0,302.0
2018,1,Australian Grand Prix,PER,Force India,50.0,88.079,29.354,23.617,35.108,SOFT,26.0,True,2.0,,,1,False,278.0,298.0,287.0,304.0
2018,1,Australian Grand Prix,PER,Force India,51.0,87.633,29.174,23.582,34.877,SOFT,27.0,True,2.0,,,1,True,279.0,300.0,299.0,302.0
2018,1,Australian Grand Prix,PER,Force India,52.0,88.477,29.543,23.808,35.126,SOFT,28.0,True,2.0,,,1,False,276.0,300.0,298.0,316.0
2018,1,Australian Grand Prix,PER,Force India,53.0,88.381,29.559,23.793,35.029,SOFT,29.0,True,2.0,,,1,False,278.0,302.0,302.0,313.0
2018,1,Australian Grand Prix,PER,Force India,54.0,88.093,29.534,23.639,34.92,SOFT,30.0,True,2.0,,,1,False,277.0,301.0,300.0,319.0
2018,1,Australian Grand Prix,PER,Force India,55.0,88.284,29.559,23.605,35.12,SOFT,31.0,True,2.0,,,1,False,274.0,301.0,301.0,313.0
2018,1,Australian Grand Prix,PER,Force India,56.0,88.338,29.596,23.811,34.931,SOFT,32.0,True,2.0,,,1,False,277.0,300.0,300.0,313.0
2018,1,Australian Grand Prix,PER,Force India,57.0,87.85,29.219,23.589,35.042,SOFT,33.0,True,2.0,,,1,False,276.0,300.0,298.0,313.0
2018,1,Australian Grand Prix,PER,Force India,58.0,89.22,29.451,24.552,35.217,SOFT,34.0,True,2.0,,,1,False,278.0,297.0,285.0,312.0
2018,1,Australian Grand Prix,ALO,McLaren,1.0,101.528,,24.692,38.129,nan,,True,,,,,False,247.0,270.0,279.0,225.0
2018,1,Australian Grand Prix,ALO,McLaren,2.0,91.565,30.482,24.593,36.49,ULTRASOFT,1.0,True,1.0,,,,True,266.0,287.0,279.0,273.0
2018,1,Australian Grand Prix,ALO,McLaren,3.0,91.304,30.619,24.376,36.309,ULTRASOFT,2.0,True,1.0,,,,True,263.0,281.0,283.0,280.0
2018,1,Australian Grand Prix,ALO,McLaren,4.0,90.551,30.031,24.386,36.134,ULTRASOFT,3.0,True,1.0,,,,True,268.0,285.0,284.0,288.0
2018,1,Australian Grand Prix,ALO,McLaren,5.0,91.91,30.524,24.55,36.836,ULTRASOFT,4.0,True,1.0,,,21,False,263.0,286.0,281.0,283.0
2018,1,Australian Grand Prix,ALO,McLaren,6.0,91.731,30.531,24.504,36.696,ULTRASOFT,5.0,True,1.0,,,12,False,265.0,286.0,282.0,266.0
2018,1,Australian Grand Prix,ALO,McLaren,7.0,91.167,30.449,24.307,36.411,ULTRASOFT,6.0,True,1.0,,,21,False,261.0,284.0,281.0,263.0
2018,1,Australian Grand Prix,ALO,McLaren,8.0,90.926,30.468,24.244,36.214,ULTRASOFT,7.0,True,1.0,,,1,False,262.0,279.0,280.0,266.0
2018,1,Australian Grand Prix,ALO,McLaren,9.0,90.407,30.157,24.264,35.986,ULTRASOFT,8.0,True,1.0,,,1,True,263.0,282.0,281.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,10.0,90.985,30.494,24.281,36.21,ULTRASOFT,9.0,True,1.0,,,12,False,268.0,291.0,294.0,270.0
2018,1,Australian Grand Prix,ALO,McLaren,11.0,90.872,30.164,24.482,36.226,ULTRASOFT,10.0,True,1.0,,,1,False,264.0,283.0,280.0,292.0
2018,1,Australian Grand Prix,ALO,McLaren,12.0,90.492,30.188,24.227,36.077,ULTRASOFT,11.0,True,1.0,,,1,False,266.0,285.0,281.0,275.0
2018,1,Australian Grand Prix,ALO,McLaren,13.0,90.171,30.141,24.071,35.959,ULTRASOFT,12.0,True,1.0,,,1,True,263.0,282.0,281.0,284.0
2018,1,Australian Grand Prix,ALO,McLaren,14.0,90.069,30.134,24.198,35.737,ULTRASOFT,13.0,True,1.0,,,1,True,266.0,285.0,282.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,15.0,90.501,30.295,24.119,36.087,ULTRASOFT,14.0,True,1.0,,,1,False,261.0,284.0,280.0,274.0
2018,1,Australian Grand Prix,ALO,McLaren,16.0,89.985,29.96,24.088,35.937,ULTRASOFT,15.0,True,1.0,,,1,True,260.0,286.0,282.0,272.0
2018,1,Australian Grand Prix,ALO,McLaren,17.0,90.266,30.166,24.181,35.919,ULTRASOFT,16.0,True,1.0,,,1,False,261.0,285.0,282.0,272.0
2018,1,Australian Grand Prix,ALO,McLaren,18.0,90.182,30.081,24.169,35.932,ULTRASOFT,17.0,True,1.0,,,1,False,267.0,281.0,282.0,272.0
2018,1,Australian Grand Prix,ALO,McLaren,19.0,89.597,30.043,24.003,35.551,ULTRASOFT,18.0,True,1.0,,,1,True,268.0,285.0,282.0,271.0
2018,1,Australian Grand Prix,ALO,McLaren,20.0,89.617,29.97,23.96,35.687,ULTRASOFT,19.0,True,1.0,,,1,False,267.0,290.0,283.0,285.0
2018,1,Australian Grand Prix,ALO,McLaren,21.0,89.865,30.151,23.997,35.717,ULTRASOFT,20.0,True,1.0,,,1,False,270.0,294.0,292.0,288.0
2018,1,Australian Grand Prix,ALO,McLaren,22.0,89.626,30.021,24.244,35.361,ULTRASOFT,21.0,True,1.0,,,1,False,268.0,282.0,280.0,298.0
2018,1,Australian Grand Prix,ALO,McLaren,23.0,88.803,29.59,23.93,35.283,ULTRASOFT,22.0,True,1.0,,,12,True,269.0,284.0,279.0,285.0
2018,1,Australian Grand Prix,ALO,McLaren,24.0,89.177,29.929,23.866,35.382,ULTRASOFT,23.0,True,1.0,,,12,False,270.0,288.0,280.0,284.0
2018,1,Australian Grand Prix,ALO,McLaren,25.0,89.137,29.631,24.002,35.504,ULTRASOFT,24.0,True,1.0,,,12,False,268.0,285.0,280.0,284.0
2018,1,Australian Grand Prix,ALO,McLaren,26.0,140.53,42.712,32.073,65.745,ULTRASOFT,25.0,True,1.0,,0 days 00:46:59.732000,26,False,168.0,205.0,,246.0
2018,1,Australian Grand Prix,ALO,McLaren,27.0,130.157,46.515,34.01,49.632,SOFT,1.0,True,2.0,0 days 00:47:21.957000,,64,False,202.0,200.0,217.0,217.0
2018,1,Australian Grand Prix,ALO,McLaren,28.0,123.009,39.948,34.739,48.322,SOFT,2.0,True,2.0,,,4,False,181.0,196.0,201.0,158.0
2018,1,Australian Grand Prix,ALO,McLaren,29.0,109.309,36.931,28.316,44.062,SOFT,3.0,True,2.0,,,4,False,240.0,264.0,255.0,205.0
2018,1,Australian Grand Prix,ALO,McLaren,30.0,118.259,34.246,28.401,55.612,SOFT,4.0,True,2.0,,,4,False,251.0,173.0,197.0,189.0
2018,1,Australian Grand Prix,ALO,McLaren,31.0,132.005,42.078,36.104,53.823,SOFT,5.0,True,2.0,,,41,False,127.0,212.0,290.0,211.0
2018,1,Australian Grand Prix,ALO,McLaren,32.0,90.188,30.557,23.946,35.685,SOFT,6.0,True,2.0,,,1,False,268.0,295.0,280.0,257.0
2018,1,Australian Grand Prix,ALO,McLaren,33.0,89.043,29.808,23.744,35.491,SOFT,7.0,True,2.0,,,1,False,269.0,288.0,279.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,34.0,89.205,30.033,23.848,35.324,SOFT,8.0,True,2.0,,,1,False,266.0,282.0,280.0,280.0
2018,1,Australian Grand Prix,ALO,McLaren,35.0,88.627,29.766,23.787,35.074,SOFT,9.0,True,2.0,,,1,True,269.0,285.0,279.0,282.0
2018,1,Australian Grand Prix,ALO,McLaren,36.0,88.38,29.606,23.729,35.045,SOFT,10.0,True,2.0,,,1,True,270.0,286.0,277.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,37.0,88.451,29.597,23.772,35.082,SOFT,11.0,True,2.0,,,1,False,270.0,283.0,277.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,38.0,88.404,29.579,23.713,35.112,SOFT,12.0,True,2.0,,,1,False,270.0,284.0,278.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,39.0,88.162,29.468,23.712,34.982,SOFT,13.0,True,2.0,,,1,True,270.0,284.0,277.0,278.0
2018,1,Australian Grand Prix,ALO,McLaren,40.0,88.279,29.49,23.869,34.92,SOFT,14.0,True,2.0,,,1,False,268.0,282.0,275.0,282.0
2018,1,Australian Grand Prix,ALO,McLaren,41.0,88.08,29.482,23.714,34.884,SOFT,15.0,True,2.0,,,1,True,270.0,284.0,277.0,276.0
2018,1,Australian Grand Prix,ALO,McLaren,42.0,87.936,29.308,23.611,35.017,SOFT,16.0,True,2.0,,,1,True,271.0,283.0,278.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,43.0,88.02,29.41,23.707,34.903,SOFT,17.0,True,2.0,,,1,False,269.0,283.0,278.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,44.0,88.096,29.534,23.63,34.932,SOFT,18.0,True,2.0,,,1,False,269.0,284.0,278.0,277.0
2018,1,Australian Grand Prix,ALO,McLaren,45.0,88.174,29.646,23.679,34.849,SOFT,19.0,True,2.0,,,1,False,268.0,283.0,279.0,277.0
2018,1,Australian Grand Prix,ALO,McLaren,46.0,88.206,29.415,23.674,35.117,SOFT,20.0,True,2.0,,,1,False,269.0,285.0,278.0,277.0
2018,1,Australian Grand Prix,ALO,McLaren,47.0,87.994,29.419,23.626,34.949,SOFT,21.0,True,2.0,,,1,False,269.0,284.0,279.0,278.0
2018,1,Australian Grand Prix,ALO,McLaren,48.0,88.425,29.575,23.862,34.988,SOFT,22.0,True,2.0,,,1,False,267.0,281.0,280.0,277.0
2018,1,Australian Grand Prix,ALO,McLaren,49.0,87.92,29.369,23.677,34.874,SOFT,23.0,True,2.0,,,1,True,269.0,281.0,279.0,278.0
2018,1,Australian Grand Prix,ALO,McLaren,50.0,87.677,29.308,23.676,34.693,SOFT,24.0,True,2.0,,,1,True,269.0,282.0,278.0,278.0
2018,1,Australian Grand Prix,ALO,McLaren,51.0,87.351,29.236,23.495,34.62,SOFT,25.0,True,2.0,,,1,True,271.0,283.0,279.0,278.0
2018,1,Australian Grand Prix,ALO,McLaren,52.0,87.546,29.292,23.583,34.671,SOFT,26.0,True,2.0,,,1,False,270.0,285.0,278.0,279.0
2018,1,Australian Grand Prix,ALO,McLaren,53.0,87.425,29.296,23.623,34.506,SOFT,27.0,True,2.0,,,1,False,272.0,287.0,280.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,54.0,87.12,29.196,23.406,34.518,SOFT,28.0,True,2.0,,,1,True,270.0,288.0,279.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,55.0,87.154,29.205,23.495,34.454,SOFT,29.0,True,2.0,,,1,False,272.0,286.0,279.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,56.0,87.282,29.072,23.566,34.644,SOFT,30.0,True,2.0,,,1,False,271.0,286.0,279.0,281.0
2018,1,Australian Grand Prix,ALO,McLaren,57.0,86.978,28.976,23.486,34.516,SOFT,31.0,True,2.0,,,1,True,272.0,292.0,280.0,283.0
2018,1,Australian Grand Prix,ALO,McLaren,58.0,87.343,29.255,23.521,34.567,SOFT,32.0,True,2.0,,,1,False,269.0,292.0,276.0,278.0
2018,1,Australian Grand Prix,LEC,Sauber,1.0,105.584,,25.641,37.954,nan,,True,,,,,False,260.0,299.0,288.0,229.0
2018,1,Australian Grand Prix,LEC,Sauber,2.0,93.775,31.554,25.095,37.126,SUPERSOFT,1.0,True,1.0,,,,True,262.0,288.0,287.0,272.0
2018,1,Australian Grand Prix,LEC,Sauber,3.0,92.405,30.785,24.693,36.927,SUPERSOFT,2.0,True,1.0,,,,True,267.0,292.0,301.0,293.0
2018,1,Australian Grand Prix,LEC,Sauber,4.0,93.128,31.427,24.829,36.872,SUPERSOFT,3.0,True,1.0,,,,False,262.0,289.0,288.0,312.0
2018,1,Australian Grand Prix,LEC,Sauber,5.0,92.087,30.688,24.666,36.733,SUPERSOFT,4.0,True,1.0,,,21,True,265.0,290.0,285.0,294.0
2018,1,Australian Grand Prix,LEC,Sauber,6.0,97.515,30.759,24.566,42.19,SUPERSOFT,5.0,True,1.0,,,2,False,266.0,292.0,287.0,293.0
2018,1,Australian Grand Prix,LEC,Sauber,7.0,92.043,30.997,24.533,36.513,SUPERSOFT,6.0,True,1.0,,,21,True,268.0,292.0,294.0,287.0
2018,1,Australian Grand Prix,LEC,Sauber,8.0,91.859,30.742,24.496,36.621,SUPERSOFT,7.0,True,1.0,,,1,True,266.0,288.0,286.0,301.0
2018,1,Australian Grand Prix,LEC,Sauber,9.0,91.287,30.355,24.43,36.502,SUPERSOFT,8.0,True,1.0,,,12,True,268.0,289.0,285.0,296.0
2018,1,Australian Grand Prix,LEC,Sauber,10.0,90.977,30.375,24.305,36.297,SUPERSOFT,9.0,True,1.0,,,1,True,267.0,289.0,285.0,295.0
2018,1,Australian Grand Prix,LEC,Sauber,11.0,91.145,30.404,24.376,36.365,SUPERSOFT,10.0,True,1.0,,,1,False,268.0,290.0,284.0,296.0
2018,1,Australian Grand Prix,LEC,Sauber,12.0,90.892,30.28,24.255,36.357,SUPERSOFT,11.0,True,1.0,,,1,True,268.0,290.0,284.0,294.0
2018,1,Australian Grand Prix,LEC,Sauber,13.0,90.265,30.032,24.139,36.094,SUPERSOFT,12.0,True,1.0,,,1,True,270.0,291.0,286.0,295.0
2018,1,Australian Grand Prix,LEC,Sauber,14.0,90.949,30.32,24.148,36.481,SUPERSOFT,13.0,True,1.0,,,1,False,269.0,292.0,283.0,296.0
2018,1,Australian Grand Prix,LEC,Sauber,15.0,90.577,30.221,24.213,36.143,SUPERSOFT,14.0,True,1.0,,,1,False,269.0,286.0,283.0,290.0
2018,1,Australian Grand Prix,LEC,Sauber,16.0,90.314,30.145,24.07,36.099,SUPERSOFT,15.0,True,1.0,,,1,False,269.0,286.0,284.0,290.0
2018,1,Australian Grand Prix,LEC,Sauber,17.0,90.529,30.232,24.192,36.105,SUPERSOFT,16.0,True,1.0,,,1,False,267.0,288.0,284.0,292.0
2018,1,Australian Grand Prix,LEC,Sauber,18.0,90.107,30.113,24.049,35.945,SUPERSOFT,17.0,True,1.0,,,1,True,269.0,288.0,284.0,292.0
2018,1,Australian Grand Prix,LEC,Sauber,19.0,90.386,30.115,24.219,36.052,SUPERSOFT,18.0,True,1.0,,,1,False,269.0,290.0,285.0,294.0
2018,1,Australian Grand Prix,LEC,Sauber,20.0,108.767,30.205,23.992,54.57,SUPERSOFT,19.0,True,1.0,,0 days 00:37:53.289000,1,False,270.0,294.0,,295.0
2018,1,Australian Grand Prix,LEC,Sauber,21.0,94.359,35.344,23.74,35.275,SOFT,1.0,True,2.0,0 days 00:38:15.556000,,1,False,273.0,291.0,283.0,226.0
2018,1,Australian Grand Prix,LEC,Sauber,22.0,93.591,29.843,27.333,36.415,SOFT,2.0,True,2.0,,,1,False,268.0,282.0,280.0,291.0
2018,1,Australian Grand Prix,LEC,Sauber,23.0,89.968,30.302,24.112,35.554,SOFT,3.0,True,2.0,,,12,True,262.0,287.0,279.0,285.0
2018,1,Australian Grand Prix,LEC,Sauber,24.0,89.323,29.856,23.855,35.612,SOFT,4.0,True,2.0,,,21,True,267.0,288.0,280.0,286.0
2018,1,Australian Grand Prix,LEC,Sauber,25.0,111.623,30.268,31.543,49.812,SOFT,5.0,True,2.0,,,26,False,266.0,181.0,172.0,280.0
2018,1,Australian Grand Prix,LEC,Sauber,26.0,123.322,41.478,31.801,50.043,SOFT,6.0,True,2.0,,,6,False,208.0,222.0,182.0,182.0
2018,1,Australian Grand Prix,LEC,Sauber,27.0,139.646,40.761,32.758,66.127,SOFT,7.0,True,2.0,,0 days 00:50:14.593000,64,False,187.0,206.0,,195.0
2018,1,Australian Grand Prix,LEC,Sauber,28.0,129.67,45.836,33.264,50.57,ULTRASOFT,1.0,True,3.0,0 days 00:50:38.181000,,4,False,191.0,214.0,201.0,203.0
2018,1,Australian Grand Prix,LEC,Sauber,29.0,95.511,33.601,24.96,36.95,ULTRASOFT,2.0,True,3.0,,,4,False,254.0,284.0,277.0,194.0
2018,1,Australian Grand Prix,LEC,Sauber,30.0,92.591,31.078,24.062,37.451,ULTRASOFT,3.0,True,3.0,,,4,False,269.0,290.0,280.0,234.0
2018,1,Australian Grand Prix,LEC,Sauber,31.0,102.931,30.444,27.24,45.247,ULTRASOFT,4.0,True,3.0,,,41,False,270.0,259.0,299.0,284.0
2018,1,Australian Grand Prix,LEC,Sauber,32.0,92.471,31.231,24.595,36.645,ULTRASOFT,5.0,True,3.0,,,1,False,272.0,302.0,289.0,306.0
2018,1,Australian Grand Prix,LEC,Sauber,33.0,90.999,30.404,24.365,36.23,ULTRASOFT,6.0,True,3.0,,,1,False,264.0,297.0,285.0,286.0
2018,1,Australian Grand Prix,LEC,Sauber,34.0,90.101,30.134,23.933,36.034,ULTRASOFT,7.0,True,3.0,,,1,False,268.0,293.0,296.0,291.0
2018,1,Australian Grand Prix,LEC,Sauber,35.0,89.902,29.978,24.11,35.814,ULTRASOFT,8.0,True,3.0,,,1,False,266.0,294.0,297.0,306.0
2018,1,Australian Grand Prix,LEC,Sauber,36.0,89.899,29.985,24.064,35.85,ULTRASOFT,9.0,True,3.0,,,1,False,266.0,294.0,285.0,290.0
2018,1,Australian Grand Prix,LEC,Sauber,37.0,89.947,29.956,24.143,35.848,ULTRASOFT,10.0,True,3.0,,,1,False,270.0,291.0,284.0,280.0
